date,DRS 01 - Grande São Paulo,DRS 02 - Araçatuba,DRS 03 - Araraquara,DRS 04 - Baixada Santista,DRS 05 - Barretos,DRS 06 - Bauru,DRS 07 - Campinas,DRS 08 - Franca,DRS 09 - Marília,DRS 10 - Piracicaba,DRS 11 - Presidente Prudente,DRS 12 - Registro,DRS 13 - Ribeirão Preto,DRS 14 - São João da Boa Vista,DRS 15 - São José do Rio Preto,DRS 16 - Sorocaba,DRS 17 - Taubaté,Indefinido
2020-03-30,1420.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,5.0,8.0,1564.0
2020-03-31,2193.0,2.0,1.0,16.0,0.0,3.0,28.0,0.0,0.0,8.0,0.0,0.0,7.0,2.0,7.0,6.0,13.0,2392.0
2020-04-01,2793.0,3.0,1.0,29.0,0.0,4.0,39.0,0.0,0.0,10.0,0.0,0.0,9.0,2.0,8.0,7.0,17.0,3040.0
2020-04-02,3269.0,3.0,3.0,46.0,0.0,4.0,43.0,1.0,1.0,9.0,1.0,0.0,12.0,2.0,8.0,10.0,19.0,3581.0
2020-04-03,3768.0,3.0,4.0,66.0,0.0,7.0,46.0,2.0,3.0,9.0,1.0,0.0,20.0,2.0,8.0,15.0,25.0,4117.0
2020-04-04,4123.0,7.0,4.0,80.0,0.0,15.0,52.0,3.0,3.0,11.0,1.0,1.0,30.0,3.0,12.0,14.0,31.0,4542.0
2020-04-05,4262.0,7.0,4.0,86.0,1.0,16.0,53.0,3.0,2.0,11.0,1.0,1.0,31.0,3.0,13.0,16.0,37.0,4693.0
2020-04-06,4445.0,12.0,7.0,90.0,1.0,19.0,59.0,4.0,4.0,14.0,3.0,2.0,34.0,3.0,19.0,18.0,57.0,4941.0
2020-04-07,5123.0,13.0,8.0,118.0,3.0,22.0,105.0,3.0,6.0,19.0,3.0,6.0,37.0,3.0,37.0,25.0,74.0,5759.0
2020-04-08,6017.0,18.0,8.0,143.0,9.0,27.0,133.0,4.0,5.0,21.0,4.0,8.0,47.0,5.0,50.0,29.0,94.0,6794.0
2020-04-09,6687.0,19.0,9.0,167.0,9.0,40.0,154.0,4.0,6.0,21.0,7.0,12.0,49.0,9.0,57.0,38.0,102.0,7570.0
2020-04-10,7329.0,21.0,15.0,186.0,9.0,42.0,187.0,4.0,12.0,25.0,8.0,13.0,51.0,9.0,59.0,46.0,107.0,8309.0
2020-04-11,7521.0,20.0,21.0,190.0,8.0,42.0,192.0,4.0,11.0,26.0,10.0,13.0,51.0,12.0,62.0,49.0,108.0,8498.0
2020-04-12,7798.0,20.0,21.0,213.0,8.0,42.0,199.0,4.0,11.0,28.0,10.0,13.0,60.0,12.0,69.0,50.0,110.0,8842.0
2020-04-13,7908.0,20.0,22.0,215.0,9.0,44.0,204.0,4.0,13.0,29.0,10.0,13.0,61.0,12.0,72.0,55.0,114.0,8985.0
2020-04-14,8282.0,24.0,26.0,227.0,10.0,57.0,213.0,5.0,18.0,35.0,10.0,13.0,79.0,14.0,85.0,62.0,120.0,9462.0
2020-04-15,9659.0,41.0,43.0,300.0,12.0,78.0,264.0,11.0,24.0,44.0,11.0,13.0,102.0,22.0,98.0,74.0,155.0,11135.0
2020-04-16,10040.0,49.0,51.0,356.0,16.0,85.0,302.0,14.0,29.0,50.0,14.0,14.0,108.0,25.0,101.0,88.0,163.0,11631.0
2020-04-17,11103.0,54.0,59.0,405.0,18.0,110.0,357.0,15.0,30.0,52.0,17.0,18.0,114.0,31.0,104.0,97.0,194.0,12904.0
2020-04-18,11970.0,55.0,64.0,448.0,16.0,138.0,401.0,15.0,31.0,56.0,22.0,28.0,124.0,33.0,117.0,106.0,207.0,13957.0
2020-04-19,12268.0,55.0,67.0,492.0,16.0,147.0,403.0,15.0,31.0,56.0,23.0,28.0,129.0,33.0,119.0,115.0,207.0,14330.0
2020-04-20,12509.0,60.0,72.0,518.0,16.0,151.0,420.0,16.0,33.0,59.0,23.0,28.0,130.0,33.0,120.0,120.0,209.0,14643.0
2020-04-21,13221.0,60.0,74.0,543.0,19.0,156.0,438.0,17.0,37.0,64.0,27.0,29.0,136.0,34.0,121.0,130.0,216.0,15448.0
2020-04-22,13693.0,62.0,74.0,552.0,24.0,155.0,461.0,17.0,37.0,64.0,27.0,30.0,138.0,34.0,122.0,131.0,230.0,15977.0
2020-04-23,14400.0,65.0,75.0,572.0,24.0,168.0,488.0,17.0,41.0,76.0,28.0,36.0,147.0,38.0,124.0,141.0,236.0,16804.0
2020-04-24,15233.0,78.0,75.0,679.0,31.0,185.0,525.0,15.0,42.0,87.0,38.0,37.0,153.0,44.0,121.0,159.0,260.0,17890.0
2020-04-25,17065.0,91.0,78.0,782.0,33.0,210.0,596.0,16.0,50.0,105.0,39.0,52.0,161.0,50.0,135.0,190.0,286.0,20069.0
2020-04-26,17689.0,91.0,77.0,798.0,33.0,226.0,612.0,16.0,50.0,107.0,39.0,53.0,162.0,57.0,140.0,202.0,298.0,20780.0
2020-04-27,18493.0,98.0,80.0,852.0,33.0,239.0,662.0,17.0,55.0,114.0,41.0,61.0,168.0,61.0,156.0,207.0,357.0,21698.0
2020-04-28,20398.0,109.0,89.0,952.0,43.0,272.0,778.0,21.0,61.0,145.0,53.0,65.0,183.0,82.0,167.0,242.0,377.0,24045.0
2020-04-29,22190.0,117.0,93.0,1049.0,47.0,296.0,850.0,22.0,70.0,159.0,57.0,73.0,189.0,88.0,172.0,282.0,399.0,26163.0
2020-04-30,24303.0,126.0,113.0,1118.0,69.0,330.0,961.0,31.0,83.0,207.0,61.0,84.0,192.0,93.0,187.0,312.0,422.0,28704.0
2020-05-01,25697.0,132.0,114.0,1185.0,76.0,375.0,996.0,36.0,95.0,228.0,68.0,88.0,206.0,94.0,197.0,329.0,450.0,30382.0
2020-05-02,26316.0,133.0,114.0,1200.0,77.0,382.0,1020.0,36.0,101.0,242.0,68.0,89.0,224.0,94.0,219.0,344.0,507.0,31182.0
2020-05-03,26829.0,145.0,115.0,1219.0,77.0,386.0,1045.0,36.0,101.0,244.0,68.0,89.0,226.0,94.0,223.0,347.0,519.0,31781.0
2020-05-04,27173.0,146.0,116.0,1222.0,78.0,388.0,1053.0,36.0,101.0,246.0,69.0,109.0,239.0,94.0,231.0,354.0,523.0,32196.0
2020-05-05,28698.0,159.0,126.0,1290.0,80.0,406.0,1121.0,40.0,115.0,289.0,80.0,122.0,242.0,99.0,240.0,381.0,556.0,34062.0
2020-05-06,31521.0,189.0,138.0,1525.0,81.0,484.0,1423.0,39.0,133.0,333.0,111.0,141.0,276.0,111.0,280.0,432.0,626.0,37863.0
2020-05-07,33049.0,196.0,153.0,1675.0,92.0,506.0,1450.0,45.0,137.0,373.0,129.0,160.0,391.0,113.0,299.0,484.0,664.0,39940.0
2020-05-08,34633.0,210.0,160.0,1738.0,98.0,547.0,1450.0,48.0,146.0,387.0,140.0,173.0,420.0,120.0,326.0,524.0,697.0,41843.0
2020-05-09,36578.0,222.0,184.0,1845.0,102.0,576.0,1592.0,53.0,154.0,419.0,160.0,176.0,434.0,129.0,376.0,594.0,795.0,44433.0
2020-05-10,37383.0,226.0,186.0,1883.0,103.0,597.0,1623.0,53.0,156.0,421.0,176.0,187.0,437.0,128.0,461.0,604.0,798.0,45466.0
2020-05-11,37981.0,226.0,191.0,1916.0,103.0,597.0,1644.0,53.0,159.0,423.0,177.0,192.0,442.0,131.0,467.0,606.0,801.0,46153.0
2020-05-12,39168.0,235.0,200.0,1985.0,109.0,634.0,1712.0,60.0,175.0,431.0,187.0,195.0,452.0,136.0,496.0,629.0,860.0,47774.0
2020-05-13,41648.0,251.0,206.0,2130.0,128.0,731.0,1879.0,66.0,191.0,498.0,212.0,206.0,486.0,149.0,542.0,780.0,935.0,51156.0
2020-05-14,43940.0,260.0,228.0,2296.0,149.0,771.0,2023.0,71.0,205.0,571.0,223.0,225.0,549.0,154.0,645.0,889.0,1025.0,54348.0
2020-05-15,47147.0,277.0,246.0,2524.0,161.0,827.0,2218.0,82.0,242.0,595.0,258.0,236.0,585.0,161.0,702.0,981.0,1066.0,58448.0
2020-05-16,49202.0,293.0,262.0,2653.0,186.0,898.0,2462.0,86.0,252.0,618.0,276.0,239.0,618.0,169.0,726.0,1056.0,1110.0,61260.0
2020-05-17,49993.0,295.0,279.0,2780.0,190.0,916.0,2555.0,95.0,254.0,631.0,279.0,239.0,637.0,172.0,730.0,1085.0,1135.0,62425.0
2020-05-18,50419.0,295.0,281.0,2867.0,193.0,927.0,2591.0,96.0,257.0,635.0,279.0,239.0,638.0,174.0,803.0,1116.0,1175.0,63147.0
